company_name,name,description,phone,email,state_code,url,language
VAPTECH JSC,,"Vaptech je špičkový švýcarsko-bulharský výrobce, který vyrábí rámové lisy - mechanické lisy jednosloupové, dvousloupové, překládací lisy, lisovací automaty, stroje s ručním zakládáním, rámové lisy, lisy C, lisy O, rámové lisy C, rámové lisy H, otevřené lisy, lisy s uzavřeným rámem, vysokorychlostní lisy, lisy s podávací linkou pásu, lisy s přesunem, lisy se stohováním, lisy pro manipulaci s přířezy, hydraulické lisy, jednosloupové, dvousloupové, C hydraulické lisy, hydraulické rámové lisy.",359-29841600,office.sofia@vaptech.bg,,www.vaptech.bg,EN
Coral S.p.a.,,"Odsávání a filtrace v kovoprůmyslu (svařování, řezání laserem, mlhovina).",39-0119822000,mauro.carella@coral.eu,,www.coral.eu,EN
EUROIMPEX CZ s.r.o.,BD Plast srl.,"Naše společnost zastupuje přední evropské výrobce zařízení pro zpracovatele plastů ve všech oblastech - vstřikování, vytlačování, vyfukování.
V České i Slovenské republice zastupujeme tyto společnosti:
STEBO - šneky a válce pro všechny typy zařízení, externí vstřikovací jednotky, extrudery
MAIN TECH - periferie: sušení, dávkování a skladování materiálu, drtiče, centrální nasávání, mixéry
DOTECO - gravimetrické dávkování
COLINES - speciální extruzní linky na folie
SCANTECH - on-line měření tloušťky i vlhkosti materiálu
DPS - sekvenční jednotky
NOVA FRIGO - chlazení a temperace
MASS - pásové dopravníky
ROTFIL - topení a termočlánky
BD Plast - měniče sítek
BG Plast - extruzní linky
Ripress - kompletní vstřikovací stroje",420-284890969,euroimpex@euroimpex.cz,IT,www.euroimpex.cz,CZ
Synchronics Engineering GmbH,,"Společnost Synchronics Engineering GmbH se zabývá realizací projektů s automaticky řízenými vozidly, vývojem softwaru pro automaticky řízená vozidla a je distributorem automaticky řízených vozidel (AGV) firmy Melkus Mechatronic pro Českou republiku a Slovensko.",43-676852686100,office@synchronics.at,,www.synchronics.at,EN
Videojet Technologies Czechia s.r.o.,,"Společnost Videojet je celosvětovým lídrem v oblasti kódovacích, označovacích a tiskových systémů, tekutin pro specifické aplikace a digitálně podporovaných řešení. Díky odborníkům na aplikace u zákazníků a vedoucím technologiím v oblasti průmyslových inkoustových tiskáren včetně kontinuálních inkoustových tiskáren (CIJ) a termálních inkoustových tiskáren (TIJ); termotransferových přetiskovacích zařízení (TTO); průmyslových laserových značicích strojů, jako jsou CO2 a vláknové lasery; etiketovacích strojů včetně aplikátorů etiket; a řešení pro kódování obalů, tisknou řešení společnosti Videojet denně na více než deset miliard výrobků po celém světě.

Díky řešením v celé řadě kódovacích zařízení Videojet můžete tisknout a značit přímo na lahve, hliníkové plechovky, flexibilní fólie, kartony, bedny, automobilové díly a další materiály na bázi skla, plastu, kovu a vláken. Společnost Videojet slouží zákazníkům z oblasti výroby spotřebního zboží, farmaceutického průmyslu, výroby zdravotnických prostředků a průmyslového zboží, kterým pomáhá zvyšovat produktivitu, chránit a rozvíjet jejich značky a držet krok s průmyslovými trendy a předpisy.",420-228810079,info.cz-sk@videojet.com,,www.videojet.cz,EN
"Siemens, s.r.o.",,,420-800909090,digital.industries.cz@siemens.com,,www.siemens.cz,EN
T-Mobile Czech Republic a.s.,,,420-603601111,business@t-mobile.cz,,t-business.cz,CZ
"Yichang Catr E-Business Co., Ltd.",,,86-15872667803,rachel@catr.net,,www.catr.net,EN
CodeNOW,,,420-737264403,fakturace@stratox.cz,,www.codenow.com,CZ
Urbanity Development a.s.,,,420-777327011,info@urbanity.cz,,www.urbanity.cz,CZ
"Česká asociace interim managementu, z.s.",,"CAIM je přední českou organizací, která sdružuje interim manažery, zprostředkovatele a zájemce o interim management v České republice od roku 2010.
Naším posláním je rozvíjet informovanost, povědomí a know-how o interim managementu a budovat tak silné zázemí pro růst kvalitních českých interim manažerů.
Naši členové pomáhají společnostem řídit změny a důležité projekty, řešit krizové situace, zachraňovat jejich provozy, vyrovnávat se s nedostatkem či výpadkem odborných kapacit nebo se změnou situace na trhu.",420-602393922,info@caim.cz,,www.caim.cz,CZ
ErgoPack Deutschland GmbH,,,49-9074922414,info@ergopack.de,,www.ergopack.com,EN
"WENZHOU JINXIN PLATE ROLL MANUFACTURING CO., LTD.",,,86-15658270075,sales@silverpool.com.cn,,www.nyloncompound.com,EN
ADITEG s.r.o.,,"ADITEG s.r.o. - Výroba, nákup a prodej různých výrobků z technické pryže: lisované a vysekávané výrobky, gumové desky, gumové profily, kroužky a těsnění z nejrůznějších materiálů, pryžové membrány, podložky, hadice, šňůry, desky, pásy, silentbloky, atd., www.aditeg.cz - ADITEG těsní hned.",420-515320023,info@aditeg.cz,,www.aditeg.cz,CZ
Jaroslav Cankař a syn ATMOS,,,420-326701404,atmos@atmos.cz,,www.atmos.cz,CZ
"Ionbond Czechia, s.r.o.",IHI Ionbond AG,"Ionbond - IHI Group poskytuje své služby v oblasti zakázkového povlakování technologiemi PVD, PACVD a CVD. Široká škála tvrdých povlaků s nízkým součinitelem tření a vysokou odolností proti opotřebení se využívá v mnoha průmyslových odvětvích, zejména v automobilovém průmyslu, v nástrojařství, v leteckém průmyslu, ale i ve zdravotnictví, potravinářství a pro dekorativní účely. S 35 povlakovacími centry v 15 zemích Evropy, Severní Ameriky a Asie má skupina Ionbond jednu z největších povlakovacích sítí na světě. S využitím nejmodernějších technologií povlakování jsou specialisté společnosti Ionbond schopni poskytovat standardizovaná i individuální řešení, která splňují náročné požadavky zákazníků.

Společnost Ionbond je součástí skupiny IHI, japonské průmyslové skupiny disponující významnými zdroji v oblasti výzkumu a vývoje a podnikající v řadě oblastí, mj: Energetika a zdroje, Sociální infrastruktura, Průmyslové stroje a Letecké motory.",420-565381439,infocz@ionbond.com,CZ,www.ionbond.com,EN
Numalliance,,"Vývoj, výroba a prodej NC strojů pro ohýbání a formování konců drátů, trubek a pásů, včetně dodatečných operací.",421-948433774,hlasnier@numalliance.com,,www.numalliance.com,EN
Ministerstvo průmyslu a obchodu ČR,,,420-224851111,posta@mpo.cz,,www.mpo.cz,CZ
Geis CZ s.r.o.,,"Skupina Geis, mezinárodní poskytovatel logistických služeb, nabízí standardizovaná a zákaznicky specifická dopravní řešení, stejně jako celou škálu logistických řešení. Hlavní oblasti podnikání skupiny Geis jsou Road Services (paletové, kusové a celovozové přepravy), Logistics Services (kontraktní logistika, výroba obalů) a Air+Sea Services (letecké a námořní přepravy, speciální projekty přeprav). V roce 2022 vygenerovala obrat 1,335 miliardy EUR, což znamená meziroční nárůst o 14,5 %. Do skupiny patří společnosti v Německu, Švýcarsku, Lucembursku, Polsku, České republice a na Slovensku.",420-724451980,info@geis.cz,,www.geis.cz,CZ
PRESSTA-EISELE ČS s.r.o.,,"Výrobce a dodavatel strojů a zařízení pro pilování a opracování hliníkových profilů pro strojírenský, elektrotechnický a automobilový průmysl, tak jako i v oblasti hliníkových okenních a fasádových konstrukcí.",421-415692679,pressta-eisele@pressta-eisele.eu,,www.pressta-eisele.eu,EN
DEL a.s.,NES Nová Dubnica s.r.o.,"Dodávky automatizace, robotizace a mechanizace technologických zařízení. 
Výroba elektrických rozvaděčů a ovládacích panelů pro průmyslové aplikace. 
Nabíjecí infrastruktura pro elektromobilitu. Návrhy a realizace fotovoltaických elektráren. 
Rekonstrukce a modernizace technologických linek.",420-566657111,del@del.cz,SK,www.del.cz,CZ
Habilis Steel spol. s r.o.,,,420-777036567,pesl@habilis-steel.cz,,www.habilis-steel.cz,CZ
ARIGA s.r.o. - Kronium.cz,,"Nabízíme špičkové svítilny a čelovky Fenix, které se vyznačují vysokou odolností vůči vodě a prachu a nabízí extrémní světelný výkon a dlouhou výdrž. Kvalitu zpracování podtrhuje záruka až 5 let. Svítilny a čelovky jsou vhodné pro náročné pracovní i sportovní použití. Vybrané modely svítilen mají ATEX certifikaci pro použití ve výbušném prostředí.",420-734793444,svitilny@kronium.cz,,www.kronium.cz,CZ
EIT Manufacturing East GmbH,,,43-660436606,east@eitmanufacturing.eu,,www.eitmanufacturing.eu,EN
Lidex CZ s.r.o.,,,420-774490009,maslo@lidex.cz,,lidex.cz,CZ
"GreMi KLIMA, s.r.o.",,,420-605475845,obchod@gremiklima.cz,,www.odsavani-filtrace.cz,CZ
SmartVision s.r.o.,,,421-948580015,info@smartvision.eu,,www.smartvision.eu,EN
Heliotis AG,,"Švýcarská společnost Heliotis vyvíjí, vyrábí a distribuuje optickou 3D měřicí technologii pro průmyslovou kontrolu kvality. Naše hlavní kompetence spočívají ve vývoji vlastních obrazových snímačů CMOS, kamer založených na FPGA rozhraní a optické metrologii. Díky trvalým investicím do výzkumu a vývoje patří naše 3D senzory k nejpřesnějším a nejrychlejším bezkontaktním senzorům na světě. 

Na přesnost a spolehlivost našich produktů spoléhají přední výrobci polovodičů, spotřební a automobilové elektroniky a lékařské techniky.

Kontaktujte nás a poraďte se s námi o vašem konkrétním testovacím úkolu. Využijte dlouholetých zkušeností našich odborníků. Poradenství a zkušební měření vám zpravidla poskytneme zdarma. V případě potřeby vás samozřejmě podpoříme i při realizaci.",41-414556760,web@heliotis.com,,www.heliotis.com,EN
"UNIMETRA, spol. s r.o.",,"Prodej, kalibrace, servis, opravy měřidel a měřicích přístrojů pro strojírenství, kovovýrobu, stavebnictví, obchod a další odvětví. Výroba speciálních měřidel, měřicích a kontrolních přípravků. Pořádáme odborná školení, kurzy a semináře z metrologie. Provádíme kontrolu a technické měření výrobků.",420-596229011,unimetra@unimetra.cz,,www.unimetra.cz,CZ
"QUZHOU SANYUAN HUINENG ELECTRONIC CO., LTD",,,86-15924099130,pitbull08@syhn.com.cn,,www.syhn.com.cn,EN
"Huzhou Yirui Electromechanical Co., Ltd.",,,86-18657296000,18657296000@163.com,,,EN
"NAROS, spol. s r.o.",,"Společnost NAROS s.r.o. Zlín byla založena v roce 1993.
Nosným programem je poskytování komplexních služeb v oblasti upínání – prodej upínacích prvků a systémů významných evropských výrobců (AMF, OK-VISE, LENZKES).
Užitečným doplňkem sortimentu jsou také tlumicí a vyrovnávací prvky firmy Farrat Isolevel Ltd.",420-577213175,naros@naros.cz,,www.naros.cz,CZ
Velociti Sp. z o.o.,,,48-500273610,a.stefanski@velociti.eu,,velociti.eu,EN
Almeva East Europe a.s.,,,420-513033101,cz@almeva.eu,,wwww.almeva.cz,EN
České energetické stavitelství s.r.o,,,420-608777608,info@tepelko.cz,,www.tepelko.cz,CZ
Gimatic Czech Republic s.r.o.,,Stavba uchopovacích hlav.,420-608954500,info.cz@gimatic.com,,www.gimatic.cz,EN
PP KOVANDA - Kovanda Petr,,,420-774983000,info@ppkovanda.cz,,www.ppkovanda.cz,CZ
ASPA,,"ASPA JSC je podnik založený na Car Manufacturing Factory, který byl poprvé založen v roce 1972 v Moldavsku,
  Specializujeme se na mechanické zpracování různých kovových dílů a předmětů podle požadavků zákazníka nebo podle vzorků a/nebo výkresů zákazníka, včetně přesných dílů, dílů z nerezové oceli, tepelně odolných ocelových dílů, dílů ze slitin titanu a dalších dílů z tvrdších materiálů. Vyrábíme komponenty pro stroje z různých průmyslových odvětví - pro potravinářský průmysl (balicí stroje, stroje na vytlačování fólií), pro hydraulické systémy, pro převodovky, ventily a potrubí atd. Na zakázku také vyrábíme zodpovědné svařované konstrukce a stroje pro leštění zakřivených povrchů.

S více než 50letými zkušenostmi vyrábí náš podnik širokou škálu speciálních řezných nástrojů pro obrábění kovů, včetně rychlořezné oceli, práškové metalurgie rychlořezné oceli a tvrdokovem pájených plechů: soustružnické soustružnické nástroje, protahovače, vrtáky, závitníky, frézy, výstružníky, záhlubníky nástroje, záhlubníky, závitové válcovací a zapichovací rýhy atd. Vyrábíme také technologická zařízení jako jsou formy, plastové formy, lisy na pryž, měřicí nástroje včetně posuvných měřítek. Návrh řezných a měřicích nástrojů, technologických zařízení zajišťují zkušení inženýři našeho konstrukčního oddělení.

Pět desetiletí usilovné práce, pečlivé získané zkušenosti a dlouhodobé investice prokázaly skutečné schopnosti v kovoobrábění.
S naším týmem zkušených profesionálů se snažíme dodávat komplexní a na míru šitá řešení, která řeší jedinečné potřeby a výzvy našich zákazníků. Věříme, že „kvalita je základem pokroku a prosperity“.",373-23530065,office@aspa.md,,www.aspa.md,EN
"SRL ""STEELWISE ENGINEERING""",,,373-69991240,mihai.litvinciuc@steelwise.md,,www.steelwise.md/en,EN
Isomeca Grup,ISOMECA GRUP,".CNC frézování, soustružení CNC, rektifikace",373-79099900,ionturcanu@isomeca-grup.com,MD,www.isomeca-grup.com,EN
KÄRCHER spol. s r.o.,,,420-323606014,info@karcher.cz,,www.karcher.cz,CZ
PV SERVICE PLUS s.r.o.,,Fotovoltaické elektrárny na klíč - pro domácnosti i pro firmy.,420-737701798,poptavky@pvserviceplus.cz,,pvserviceplus.cz,CZ
IMANPACK PACKAGING & ECO SOLUTIONS SPA,,"Imanpack Packaging & Eco Solutions vyrábí již od roku 1975 horizontální a vertikální baličky, formovačky kartonu, jejich plnění a uzavírání, vysokorychlostní přesné počítací systémy, paletizační roboty, periferní zásobovací systémy a ovládací systémy balicích linek.",39-0445578811,info@imanpack.it,,www.imanpack.com,EN
Odlučovače s.r.o.,,"Společnost Odlučovače s.r.o. se zabývá výrobou a prodejem odlučovačů emulzních mlhovin a elektrostatických odlučovačů olejových mlhovin pro obráběcí stroje, odlučovačů olejových mlhovin vznikajících při tepelném zpracování a separací par z průmyslových myček.",420-513033951,odlucovace@odlucovace.eu,,www.odlucovace.eu,EN
FERRUM s.r.o.,,"Podlahové rošty ocelové. Schodnicové stupně. Zámečnická výroba. Výroba betonářské výztuže, kari sítí. Nákup a prodej hutního materiálu, výkup kovošrotu.
Řezání plechů a tyčového materiálu plazmou a laserem. Tvarové ohýbání plechů a pásovin na CNC ohraňovacím lisu. CNC zakružovačka profilů. Autodoprava. Služby.",420-568404011,palensky@ferrum-mb.cz,,www.ferrum-mb.cz,CZ
